Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional,aumento_salario,clave_compuesta,rango_edad
1686,Glasses,AI,28,41,38,3,88466.22579102719,21816.984548718643,2,0.269865131632537,0.730134868367463,0.4730488770120782,737.21854825856,13269.933868654078,Glasses_AI_28,41-50
1687,Cheerper,BigData,1,30,22,6,99502.53217430317,21735.21442032028,2,0.2807146981144295,0.7192853018855705,0.2387962701580383,829.1877681191932,14925.379826145474,Cheerper_BigData_1,21-30
1688,Cheerper,Support,47,37,27,9,57653.0141003523,10902.535811312166,4,0.3586585905497376,0.6413414094502624,0.0072095727927375,480.4417841696025,8647.952115052845,Cheerper_Support_47,31-40
1689,Glasses,Search Engine,66,41,36,5,57658.39160316202,24792.91,1,0.0,1.0,0.0,480.4865966930168,8648.758740474303,Glasses_Search Engine_66,41-50
1690,Glasses,AI,22,47,39,8,93225.40061610994,21894.93589315043,1,0.3918041161074186,0.6081958838925814,0.2272344425714106,776.8783384675829,13983.81009241649,Glasses_AI_22,41-50
1691,Glasses,Design,1,35,24,9,130945.40956876912,19157.56243927117,2,1.0,0.0,0.0,1091.2117464064092,19641.811435315365,Glasses_Design_1,31-40
1692,Pear,Sales,7,39,39,1,153000.0,14571.029043980478,5,1.0,0.0,0.4066974933841912,1275.0,0.0,Pear_Sales_7,31-40
1693,Glasses,Search Engine,80,44,38,6,40000.0,13101.441067467087,2,0.5833024649707717,0.4166975350292283,1.0,333.3333333333333,6000.0,Glasses_Search Engine_80,41-50
1694,Cheerper,Support,35,30,28,2,40000.0,22971.082905399584,3,0.23359047322391913,0.7664095267760809,0.7632468382140576,333.3333333333333,0.0,Cheerper_Support_35,21-30
1695,Glasses,BigData,39,46,45,1,75416.09805616153,14408.58672894874,4,0.2572081671692893,0.7427918328307107,0.6970445305283512,628.4674838013461,0.0,Glasses_BigData_39,41-50
1696,Glasses,AI,17,35,23,9,77764.79352106398,11621.22488979293,3,0.4192149252635564,0.5807850747364436,0.0,648.0399460088665,11664.719028159598,Glasses_AI_17,31-40
1697,Glasses,AI,39,35,32,3,66436.69752998141,17974.6923151618,3,0.3403210785435736,0.6596789214564265,0.5788937851054606,553.6391460831784,0.0,Glasses_AI_39,31-40
1698,Glasses,Search Engine,47,49,47,2,63267.84048142381,13374.573714851538,3,0.7231877646681502,0.2768122353318499,0.7592884410935242,527.2320040118651,0.0,Glasses_Search Engine_47,41-50
1699,Cheerper,BigData,1,31,26,5,115828.17688051915,11080.385575286156,4,0.7827646408981336,0.21723535910186642,0.0,965.2348073376597,17374.22653207787,Cheerper_BigData_1,31-40
1700,Pear,Sales,1,30,23,6,147368.5541235916,24792.91,1,0.8059164589896963,0.19408354101030367,0.0814600289289327,1228.0712843632634,22105.28311853874,Pear_Sales_1,21-30
1701,Pear,Sales,39,36,33,3,115524.21541077172,16954.462108934233,3,0.9600696918873516,0.039930308112648416,0.4663858898052964,962.7017950897643,0.0,Pear_Sales_39,31-40
1702,Cheerper,Support,57,37,33,4,56735.76352031355,9000.0,5,0.33295311314313114,0.6670468868568689,0.2031432297096295,472.7980293359463,0.0,Cheerper_Support_57,31-40
1703,Glasses,AI,41,33,28,5,69033.37323795806,17256.518444604768,3,0.558023384188805,0.44197661581119496,0.3470823788976823,575.2781103163172,10355.00598569371,Glasses_AI_41,31-40
1704,Glasses,Search Engine,8,32,25,7,89788.2381736339,16862.712681727062,3,0.4225310492467302,0.5774689507532698,0.3706497806848213,748.2353181136159,13468.235726045084,Glasses_Search Engine_8,31-40
1705,Glasses,Search Engine,44,36,30,6,61618.111542653445,15804.019080182896,4,0.38383293064711277,0.6161670693528872,0.1475797232669069,513.4842628554454,9242.716731398017,Glasses_Search Engine_44,31-40
1706,Glasses,AI,26,39,32,7,56354.934847909884,21272.30328566966,1,0.5763352774777778,0.4236647225222222,0.8110600045735128,469.62445706591575,8453.240227186483,Glasses_AI_26,31-40
1707,Pear,AI,23,44,43,2,83460.50387026186,18473.821614203018,3,0.5488135039273248,0.45118649607267525,1.0,695.5041989188489,0.0,Pear_AI_23,41-50
1708,Cheerper,BigData,1,30,23,1,91852.4886018469,24792.91,2,0.3874488304761208,0.6125511695238792,0.5339166546820461,765.4374050153909,0.0,Cheerper_BigData_1,21-30
1709,Cheerper,BigData,13,49,45,5,132127.08019856483,13703.398448723505,4,0.11287909771041083,0.8871209022895892,0.0,1101.059001654707,19819.062029784724,Cheerper_BigData_13,41-50
1710,Pear,Sales,58,43,41,2,108410.87892845651,15906.84312116272,3,0.9324453569636107,0.06755464303638925,0.1293654581576103,903.423991070471,0.0,Pear_Sales_58,41-50
1711,Pear,Design,1,30,23,6,101508.24577082747,20124.11845876356,2,0.6050415785749006,0.3949584214250994,0.4580048955783881,845.9020480902291,15226.23686562412,Pear_Design_1,21-30
1712,Cheerper,BigData,30,43,38,6,86150.21557404033,11364.316898329427,3,0.2330922231217385,0.7669077768782615,0.0,717.9184631170027,12922.53233610605,Cheerper_BigData_30,41-50
1713,Cheerper,Support,49,49,45,5,64680.22945591828,9000.0,5,0.049636622726130786,0.9503633772738692,0.0218033753155897,539.0019121326524,0.0,Cheerper_Support_49,41-50
1714,Cheerper,BigData,31,37,32,5,96089.24827434593,12892.139370112658,4,0.16354411246215905,0.836455887537841,0.0,800.7437356195495,14413.387241151888,Cheerper_BigData_31,31-40
1715,Glasses,AI,31,37,37,1,71242.17511083903,24792.91,1,0.6821319568355514,0.3178680431644486,1.0,593.6847925903253,0.0,Glasses_AI_31,31-40
1716,Glasses,AI,28,43,38,5,115595.60173992116,12849.456043188078,3,0.7676454531254557,0.23235454687454427,0.1262279287896,963.2966811660098,17339.340260988174,Glasses_AI_28,41-50
1717,Pear,Sales,59,49,48,1,105406.49772560949,24792.91,1,0.4128374132116578,0.5871625867883422,0.5268180635174552,878.3874810467458,0.0,Pear_Sales_59,41-50
1718,Pear,AI,34,30,25,4,59408.82815844847,21803.306434896967,2,0.7447767999002044,0.2552232000997956,0.8048120652925548,495.07356798707065,8911.324223767271,Pear_AI_34,21-30
1719,Glasses,AI,25,39,32,7,87911.54286832253,22844.290708864537,2,0.3839705051942658,0.6160294948057342,0.2649270490139045,732.5961905693545,13186.73143024838,Glasses_AI_25,31-40
1720,Pear,Sales,37,45,47,1,79931.8165074596,24792.91,1,0.5488135039273248,0.45118649607267525,1.0,666.0984708954967,0.0,Pear_Sales_37,41-50
1721,Pear,Sales,20,33,29,4,129511.22118193332,15366.466473246888,3,1.0,0.0,0.0,1079.260176516111,19426.683177289997,Pear_Sales_20,31-40
1722,Glasses,AI,4,34,28,6,94527.59631969302,22420.46725740801,1,0.2499783351470541,0.7500216648529459,0.5193971627484127,787.7299693307751,14179.139447953954,Glasses_AI_4,31-40
1723,Glasses,Search Engine,40,49,44,4,79065.26291921591,14336.178317824126,2,0.5480253544242608,0.4519746455757392,0.59790680096825,658.8771909934659,11859.789437882386,Glasses_Search Engine_40,41-50
1724,Glasses,AI,39,39,35,4,88734.5498950253,14425.339941715569,4,0.702203002814221,0.297796997185779,0.2225529666308901,739.4545824585442,0.0,Glasses_AI_39,31-40
1725,Glasses,Search Engine,14,32,24,8,98883.27994786264,24792.91,1,0.12281480100669895,0.877185198993301,0.0,824.0273328988554,14832.491992179395,Glasses_Search Engine_14,31-40
1726,Cheerper,Support,22,49,44,5,79123.26414424046,18677.38769408547,2,0.0,1.0,0.1889686354569863,659.3605345353371,11868.489621636068,Cheerper_Support_22,41-50
1727,Glasses,AI,29,35,28,6,104064.64847171008,19046.130932428197,3,0.7769793704482082,0.2230206295517918,0.0,867.2054039309174,15609.697270756511,Glasses_AI_29,31-40
1728,Glasses,Search Engine,47,39,32,7,65987.47274387981,14408.410021782402,2,0.31827911475412063,0.6817208852458794,0.0140103554647533,549.8956061989985,9898.120911581971,Glasses_Search Engine_47,31-40
1729,Glasses,AI,50,43,44,1,98065.65237847068,22283.39619918813,3,0.3912727443141568,0.6087272556858432,0.7247457828424488,817.2137698205889,0.0,Glasses_AI_50,41-50
1730,Cheerper,BigData,25,36,31,5,72803.70272917427,19002.83536160484,2,0.4318935664461139,0.5681064335538861,0.2892154735241377,606.697522743119,10920.55540937614,Cheerper_BigData_25,31-40
1731,Glasses,AI,23,41,33,7,71481.37598219405,24792.91,1,0.6865638723112037,0.3134361276887962,0.8440323469972018,595.6781331849504,10722.206397329106,Glasses_AI_23,41-50
1732,Glasses,AI,75,39,34,5,40000.0,24298.884780591176,2,0.7468684566040624,0.2531315433959376,0.7695408723001322,333.3333333333333,6000.0,Glasses_AI_75,31-40
1733,Glasses,Search Engine,57,35,31,3,85720.8584009372,15348.810245359824,5,0.6686092466344338,0.3313907533655662,0.0,714.3404866744767,0.0,Glasses_Search Engine_57,31-40
1734,Glasses,BigData,49,35,27,9,47329.00539550503,22941.86771013942,2,0.271547954360996,0.728452045639004,0.0,394.4083782958753,7099.350809325754,Glasses_BigData_49,31-40
1735,Glasses,BigData,37,44,43,1,91809.69592370612,16902.846379319046,4,0.3306824829950082,0.6693175170049919,0.3959421673442516,765.0807993642178,0.0,Glasses_BigData_37,41-50
1736,Pear,Design,2,40,36,4,112960.3045600271,17572.91996662929,3,0.7169724517468038,0.2830275482531962,0.7691332592578755,941.3358713335592,16944.045684004064,Pear_Design_2,31-40
1737,Cheerper,Support,13,30,24,2,76070.02893700697,18173.790636724232,5,0.22021250443671314,0.7797874955632869,0.2335143002446779,633.9169078083914,0.0,Cheerper_Support_13,21-30
1738,Cheerper,Support,25,30,22,7,49367.14198060317,16864.65530363687,3,0.0,1.0,0.0,411.3928498383598,7405.071297090475,Cheerper_Support_25,21-30
1739,Pear,Design,27,38,31,8,88780.10922417935,23624.30504640982,1,0.5701341442652794,0.4298658557347206,0.5059246995556987,739.834243534828,13317.016383626902,Pear_Design_27,31-40
1740,Pear,Sales,43,45,41,3,102489.30865815034,17580.67236714617,2,0.4501299116112476,0.5498700883887524,0.5296363353291111,854.0775721512529,15373.396298722551,Pear_Sales_43,41-50
1741,Cheerper,Search Engine,1,46,40,6,114159.26521181664,18600.23283823332,1,0.3264370022473854,0.6735629977526145,0.3582688443952092,951.3272100984722,17123.889781772497,Cheerper_Search Engine_1,41-50
1742,Glasses,AI,5,30,22,7,85567.82545775858,18640.43068005734,3,0.4452510443074138,0.5547489556925862,0.2153239066079797,713.0652121479881,12835.173818663787,Glasses_AI_5,21-30
1743,Glasses,Design,29,31,27,4,100177.72136805224,24792.91,1,0.6943913584978887,0.3056086415021113,0.2095263039129227,834.8143447337687,15026.658205207836,Glasses_Design_29,31-40
1744,Glasses,AI,28,39,36,4,81929.37065876256,17030.65166732165,3,0.3872200950226835,0.6127799049773165,0.6530045163849887,682.744755489688,12289.405598814385,Glasses_AI_28,31-40
1745,Pear,Sales,14,35,34,1,124411.29914621625,24792.91,1,0.6353920312770273,0.36460796872297274,0.8172879926182104,1036.7608262184688,0.0,Pear_Sales_14,31-40
1746,Glasses,Search Engine,1,34,30,4,144606.4281814251,23385.924844978883,2,0.5664047073220659,0.43359529267793406,0.3659991185014822,1205.0535681785425,21690.96422721376,Glasses_Search Engine_1,31-40
1747,Glasses,Design,17,37,31,5,113182.97550008644,21927.965022793225,2,0.6263151814487683,0.3736848185512317,0.0963261470612918,943.1914625007204,16977.446325012967,Glasses_Design_17,31-40
1748,Cheerper,Support,61,40,33,8,58208.70307635648,10005.223938466788,5,0.0,1.0,0.0,485.0725256363041,8731.305461453472,Cheerper_Support_61,31-40
1749,Cheerper,BigData,29,47,44,3,81856.46349173046,24792.91,1,0.5890892790244907,0.4109107209755093,0.7170450769350334,682.1371957644205,12278.46952375957,Cheerper_BigData_29,41-50
1750,Cheerper,BigData,65,42,36,6,48824.92092352944,22550.128091260096,1,0.1306081870975151,0.8693918129024849,0.1161710292387443,406.87434102941205,7323.738138529416,Cheerper_BigData_65,41-50
1751,Glasses,AI,44,45,45,1,118711.96137807902,22503.806613275174,2,0.5113916528549114,0.4886083471450886,0.2319792631059848,989.2663448173253,0.0,Glasses_AI_44,41-50
1752,Cheerper,BigData,25,41,34,7,102165.23542980656,9000.0,5,0.9556895631836684,0.04431043681633162,0.0,851.3769619150547,15324.785314470984,Cheerper_BigData_25,41-50
1753,Cheerper,BigData,62,45,42,3,54254.235625461646,17637.760221973895,3,0.5548524106578627,0.4451475893421373,0.5126542359605755,452.11863021218045,0.0,Cheerper_BigData_62,41-50
1754,Cheerper,Support,17,33,32,1,70058.57729208394,24792.91,1,0.020511622238483573,0.9794883777615164,0.4640146007273883,583.8214774340328,0.0,Cheerper_Support_17,31-40
1755,Cheerper,Search Engine,27,43,36,7,104619.44999987364,22342.01873863705,2,0.3520683836475711,0.6479316163524289,0.0,871.828749998947,15692.917499981046,Cheerper_Search Engine_27,41-50
1756,Cheerper,Support,64,43,38,4,49654.48663554677,20950.22965390028,2,0.0,1.0,0.1200685654771137,413.78738862955646,7448.172995332015,Cheerper_Support_64,41-50
1757,Glasses,Search Engine,53,37,36,1,81310.2427445037,24515.54283044608,2,0.4724190434861575,0.5275809565138425,0.3702307040282889,677.5853562041975,0.0,Glasses_Search Engine_53,31-40
1758,Glasses,AI,68,39,36,3,50235.83217266285,22361.20515391255,1,0.3551922565699368,0.6448077434300632,0.6802022770272951,418.6319347721904,7535.374825899427,Glasses_AI_68,31-40
1759,Glasses,AI,16,38,36,3,111801.11016679576,14262.248474820852,3,0.4209377117038482,0.5790622882961518,0.4729319643493901,931.6759180566314,0.0,Glasses_AI_16,31-40
1760,Cheerper,Support,8,30,22,9,40000.0,24266.87366702284,1,0.0,1.0,0.6116510452633064,333.3333333333333,6000.0,Cheerper_Support_8,21-30
1761,Cheerper,Search Engine,42,46,42,4,81306.91239868071,13350.615919435137,3,0.6235649955462463,0.3764350044537536,0.3557778587156923,677.5576033223393,12196.036859802107,Cheerper_Search Engine_42,41-50
1762,Glasses,Design,67,49,48,3,107242.23573599686,18428.350799691627,2,0.7535736122821017,0.24642638771789827,0.2332500197099336,893.6852977999739,16086.335360399527,Glasses_Design_67,41-50
1763,Glasses,AI,22,32,26,5,82401.86756453538,20001.1304385964,3,0.4774698220454276,0.5225301779545724,0.5128747915694243,686.6822297044615,12360.280134680306,Glasses_AI_22,31-40
1764,Glasses,Search Engine,55,36,34,1,42561.39045270967,22715.74770154407,2,0.629263904915903,0.370736095084097,1.0,354.67825377258055,0.0,Glasses_Search Engine_55,31-40
1765,Glasses,Design,62,41,35,6,77810.22308645095,9000.0,5,0.8865285845660755,0.11347141543392447,0.4328250378239989,648.4185257204246,0.0,Glasses_Design_62,41-50
1766,Glasses,Search Engine,2,34,25,9,99276.17322360836,17337.91586227905,3,0.7425377792242716,0.25746222077572845,0.0,827.3014435300697,14891.425983541254,Glasses_Search Engine_2,31-40
1767,Pear,Sales,53,37,34,3,70815.67048863706,24502.009685325094,1,0.2096144197494632,0.7903855802505368,0.8435059570350698,590.1305874053088,10622.350573295558,Pear_Sales_53,31-40
1768,Cheerper,Support,36,37,29,7,62230.2454945734,18927.09398507533,3,0.0,1.0,0.0,518.585379121445,9334.536824186009,Cheerper_Support_36,31-40
1769,Pear,AI,55,49,44,6,67345.36097152747,23981.97680769619,1,0.742370746687372,0.257629253312628,0.521124881867082,561.2113414293956,10101.80414572912,Pear_AI_55,41-50
1770,Glasses,Search Engine,63,49,47,5,91768.2974975491,11083.323727237816,5,0.6054568139033873,0.39454318609661265,0.0254790298601955,764.7358124795759,0.0,Glasses_Search Engine_63,41-50
1771,Glasses,AI,31,34,26,7,102434.75720541204,14665.803363032152,4,1.0,0.0,0.0,853.622976711767,15365.213580811806,Glasses_AI_31,31-40
1772,Glasses,AI,1,30,26,3,130236.85926552612,18903.174818291,3,0.3194141146821779,0.6805858853178222,0.4536614114398866,1085.3071605460511,0.0,Glasses_AI_1,21-30
1773,Pear,Sales,70,35,35,1,72465.78008485223,11284.66022869671,4,0.7012323042088695,0.2987676957911305,0.7142955975827492,603.881500707102,0.0,Pear_Sales_70,31-40
1774,Glasses,Search Engine,80,37,33,4,48510.10598807535,14977.139732831396,5,0.3447229136489023,0.6552770863510977,0.0,404.2508832339613,0.0,Glasses_Search Engine_80,31-40
1775,Glasses,Search Engine,15,30,24,4,81692.25948014001,22557.969326724316,2,0.6081533624681622,0.3918466375318378,0.6281464051678988,680.7688290011669,12253.838922021001,Glasses_Search Engine_15,21-30
1776,Pear,Sales,42,35,35,1,102660.5847541658,16290.909030064822,3,0.6973190938451035,0.3026809061548965,0.808293197561483,855.5048729513818,0.0,Pear_Sales_42,31-40
1777,Pear,Sales,19,48,41,7,94487.88369593013,24007.60050435578,1,0.2186953836892932,0.7813046163107068,0.9811806245560836,787.3990307994177,14173.18255438952,Pear_Sales_19,41-50
1778,Cheerper,Support,80,40,33,7,40000.0,14882.89298184392,4,0.0,1.0,0.154589869140263,333.3333333333333,6000.0,Cheerper_Support_80,31-40
1779,Glasses,Design,48,44,41,2,87130.66890228944,19471.507732770788,2,0.4159749484402676,0.5840250515597324,0.6198377768565382,726.0889075190788,0.0,Glasses_Design_48,41-50
1780,Glasses,Search Engine,41,36,30,6,86628.74243329409,21026.89395255701,2,0.3586240027455765,0.6413759972544235,0.0,721.9061869441174,12994.311364994113,Glasses_Search Engine_41,31-40
1781,Glasses,AI,41,45,43,1,96419.89906510028,16855.579267316418,3,0.5682428852998314,0.43175711470016864,0.4909959345594324,803.4991588758357,0.0,Glasses_AI_41,41-50
1782,Glasses,AI,19,44,41,3,124993.82992997144,14458.217316077713,3,0.7306316456205669,0.2693683543794331,0.0,1041.6152494164287,0.0,Glasses_AI_19,41-50
1783,Cheerper,Search Engine,40,42,34,8,87784.13813663658,11829.738460273971,3,0.02262809945883404,0.977371900541166,0.0,731.5344844719716,13167.620720495486,Cheerper_Search Engine_40,41-50
1784,Cheerper,BigData,5,34,26,8,77487.62749005452,20725.20986501448,1,0.15165094571257787,0.8483490542874221,0.173929522180794,645.7302290837878,11623.144123508178,Cheerper_BigData_5,31-40
1785,Cheerper,BigData,20,44,38,6,67323.00393776246,24792.91,1,0.08664571116845976,0.9133542888315402,0.6191604955780534,561.0250328146873,10098.45059066437,Cheerper_BigData_20,41-50
1786,Glasses,Search Engine,44,43,39,4,64174.04795391489,14896.42260041787,4,0.128611445611447,0.871388554388553,0.750549259011972,534.7837329492908,0.0,Glasses_Search Engine_44,41-50
1787,Cheerper,AI,8,42,32,9,141132.75785193255,23743.55151980464,1,1.0,0.0,0.0,1176.1063154327712,21169.913677789882,Cheerper_AI_8,41-50
1788,Cheerper,BigData,25,46,46,1,114860.11001905226,23573.75108488719,2,0.6484351429265234,0.3515648570734767,0.6212059767394216,957.1675834921022,0.0,Cheerper_BigData_25,41-50
1789,Glasses,AI,40,30,22,3,94161.3591236897,20383.088360697227,4,0.8213662620727464,0.17863373792725357,0.0,784.6779926974142,0.0,Glasses_AI_40,21-30
1790,Cheerper,Search Engine,66,42,37,5,75438.61122863805,14255.696128485575,3,0.34538519138187584,0.6546148086181242,0.0,628.6550935719838,11315.791684295707,Cheerper_Search Engine_66,41-50
1791,Cheerper,Support,65,49,48,2,63135.17777670795,24792.91,1,0.07724298219222481,0.9227570178077752,0.4967398108486175,526.1264814725663,9470.276666506192,Cheerper_Support_65,41-50
1792,Glasses,Search Engine,22,32,24,8,65161.27182586771,17776.146207705588,3,0.6062520160348306,0.3937479839651694,0.3406141086210184,543.0105985488976,9774.190773880156,Glasses_Search Engine_22,31-40
1793,Cheerper,Support,9,34,26,8,103601.92584362904,20698.116707776968,3,0.0,1.0,0.0,863.349382030242,15540.288876544355,Cheerper_Support_9,31-40
1794,Glasses,Design,43,39,39,1,130538.16490718671,15202.3258568139,5,1.0,0.0,0.0031679925768882,1087.8180408932228,0.0,Glasses_Design_43,31-40
1795,Pear,Sales,24,36,35,1,108854.00610958048,16429.10078325994,3,0.6130427763303561,0.3869572236696439,0.5276703041997197,907.1167175798374,0.0,Pear_Sales_24,31-40
